transaction_id,date,quarter,year,community,tier,property_type,bedrooms,area_sqft,price_aed,price_per_sqft,transaction_type,gross_roi_pct,annual_rent_est_aed
DLD-100192,2022-09-01,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,4,2200,7345000,3338.64,Off-Plan,3.59,263000.0
DLD-100193,2022-07-09,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1600,5894000,3683.75,Ready,4.02,237000.0
DLD-100194,2022-09-07,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,3028000,4037.33,Off-Plan,3.68,111000.0
DLD-100195,2022-07-17,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,10247000,3415.67,Off-Plan,3.73,382000.0
DLD-100196,2022-07-17,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,11337000,3239.14,Off-Plan,3.7,419000.0
DLD-100197,2022-09-23,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3380000,3755.56,Ready,3.64,123000.0
DLD-100198,2022-08-30,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1600,5795000,3621.88,Off-Plan,3.85,223000.0
DLD-100199,2022-09-09,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,11011000,3670.33,Off-Plan,3.47,382000.0
DLD-100200,2022-07-22,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3536000,3214.55,Ready,3.7,131000.0
DLD-100201,2022-08-03,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,6549000,3638.33,Ready,4.03,264000.0
DLD-100202,2022-09-06,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3305000,3672.22,Ready,3.91,129000.0
DLD-100203,2022-09-16,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,12152000,3472.0,Ready,3.88,471000.0
DLD-100204,2022-08-24,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,13227000,3779.14,Ready,4.06,537000.0
DLD-100205,2022-07-28,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,5264000,3760.0,Ready,3.73,196000.0
DLD-100206,2022-09-08,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,2500,8341000,3336.4,Ready,3.81,317000.0
DLD-100207,2022-09-27,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2955000,3940.0,Ready,3.8,112000.0
DLD-100208,2022-07-26,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3240000,3600.0,Ready,3.74,121000.0
DLD-100209,2022-08-09,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,10912000,3637.33,Ready,4.03,440000.0
DLD-100210,2022-08-21,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1400,4427000,3162.14,Ready,3.72,164000.0
DLD-100211,2022-09-24,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3993000,3630.0,Off-Plan,3.46,138000.0
DLD-100212,2022-09-22,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,0,450,1732000,3848.89,Ready,3.69,64000.0
DLD-100213,2022-08-17,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,3,2000,7365000,3682.5,Off-Plan,3.78,278000.0
DLD-100214,2022-08-26,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,10474000,2992.57,Off-Plan,3.52,369000.0
DLD-100215,2022-09-05,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3240000,2945.45,Ready,4.01,130000.0
DLD-100216,2022-08-27,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1800,7109000,3949.44,Off-Plan,3.92,279000.0
DLD-100217,2022-07-16,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3191000,3545.56,Off-Plan,3.97,127000.0
DLD-100218,2022-08-01,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2636000,3514.67,Off-Plan,3.56,94000.0
DLD-100219,2022-07-29,Q3 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,7177000,3987.22,Ready,3.85,276000.0
DLD-100220,2022-07-09,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,12281000,3508.86,Ready,3.92,482000.0
DLD-100221,2022-08-13,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,0,450,1779000,3953.33,Ready,4.04,72000.0
DLD-100222,2022-07-03,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,2229000,3715.0,Off-Plan,3.67,82000.0
DLD-100223,2022-09-14,Q3 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3680000,4088.89,Off-Plan,3.5,129000.0
DLD-100224,2022-09-09,Q3 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,11208000,3736.0,Off-Plan,3.71,416000.0
DLD-100225,2022-10-30,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3044000,3382.22,Off-Plan,3.89,118000.0
DLD-100226,2022-12-15,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1970000,3283.33,Ready,3.58,71000.0
DLD-100227,2022-10-29,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,9163000,3054.33,Off-Plan,3.81,349000.0
DLD-100228,2022-10-01,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1812000,3020.0,Ready,3.75,68000.0
DLD-100229,2022-10-10,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,4000,12620000,3155.0,Off-Plan,3.72,469000.0
DLD-100230,2022-12-20,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3630000,3300.0,Ready,3.68,133000.0
DLD-100231,2022-10-08,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,2000,6265000,3132.5,Ready,4.01,251000.0
DLD-100232,2022-10-30,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,5083000,3630.71,Off-Plan,3.84,195000.0
DLD-100233,2022-10-09,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2868000,3186.67,Off-Plan,3.84,110000.0
DLD-100234,2022-10-05,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1920000,3200.0,Ready,3.88,75000.0
DLD-100235,2022-11-12,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,2068000,3446.67,Ready,4.01,83000.0
DLD-100236,2022-10-10,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3624000,3294.55,Off-Plan,3.82,139000.0
DLD-100237,2022-12-05,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,3,2000,7143000,3571.5,Ready,3.78,270000.0
DLD-100238,2022-10-31,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,8888000,2962.67,Ready,3.52,313000.0
DLD-100239,2022-11-05,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,4024000,2874.29,Ready,4.18,168000.0
DLD-100240,2022-12-25,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,4535000,3239.29,Off-Plan,3.97,180000.0
DLD-100241,2022-12-02,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,4794000,3424.29,Ready,3.56,171000.0
DLD-100242,2022-10-28,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,2500,8536000,3414.4,Off-Plan,3.85,329000.0
DLD-100243,2022-12-09,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1800,6065000,3369.44,Ready,3.74,227000.0
DLD-100244,2022-10-17,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1400,4882000,3487.14,Off-Plan,3.26,159000.0
DLD-100245,2022-12-13,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,2029000,3381.67,Off-Plan,3.78,77000.0
DLD-100246,2022-12-13,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,9485000,3161.67,Ready,3.87,367000.0
DLD-100247,2022-11-30,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2050000,2733.33,Ready,3.85,79000.0
DLD-100248,2022-11-01,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2759000,3678.67,Off-Plan,3.96,109000.0
DLD-100249,2022-11-30,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,0,450,1578000,3506.67,Off-Plan,4.03,64000.0
DLD-100250,2022-11-22,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,4000,14222000,3555.5,Off-Plan,3.85,547000.0
DLD-100251,2022-10-25,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2473000,3297.33,Ready,3.67,91000.0
DLD-100252,2022-10-13,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,2086000,3476.67,Off-Plan,3.78,79000.0
DLD-100253,2022-10-13,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,0,450,1494000,3320.0,Ready,3.89,58000.0
DLD-100254,2022-12-24,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3450000,3833.33,Off-Plan,3.77,130000.0
DLD-100255,2022-11-25,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2278000,3037.33,Ready,3.92,89000.0
DLD-100256,2022-11-15,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1400,4369000,3120.71,Ready,4.16,182000.0
DLD-100257,2022-11-24,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2949000,3276.67,Ready,4.18,123000.0
DLD-100258,2022-11-22,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,6435000,3575.0,Off-Plan,4.03,259000.0
DLD-100259,2022-11-29,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,9246000,3082.0,Ready,3.86,357000.0
DLD-100260,2022-10-07,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1400,4575000,3267.86,Ready,3.86,177000.0
DLD-100261,2022-12-26,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,10299000,3433.0,Off-Plan,3.87,398000.0
DLD-100262,2022-12-23,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3097000,3441.11,Ready,3.93,122000.0
DLD-100263,2022-12-22,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3648000,3316.36,Off-Plan,3.6,131000.0
DLD-100264,2022-10-13,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2777000,3702.67,Off-Plan,3.64,101000.0
DLD-100265,2022-10-08,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2208000,2944.0,Off-Plan,3.69,81000.0
DLD-100266,2022-11-21,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2793000,3103.33,Off-Plan,4.23,118000.0
DLD-100267,2022-11-13,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,5697000,3165.0,Off-Plan,3.8,216000.0
DLD-100268,2022-10-14,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2665000,3553.33,Ready,4.26,114000.0
DLD-100269,2022-11-01,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,4000,12873000,3218.25,Ready,3.87,499000.0
DLD-100270,2022-10-25,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,3,1800,5556000,3086.67,Ready,3.75,208000.0
DLD-100271,2022-10-25,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2655000,3540.0,Ready,3.68,98000.0
DLD-100272,2022-12-08,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2722000,3024.44,Off-Plan,3.98,108000.0
DLD-100273,2022-11-27,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1818000,3030.0,Ready,3.9,71000.0
DLD-100274,2022-10-18,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,2500,7165000,2866.0,Ready,3.88,278000.0
DLD-100275,2022-11-24,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3445000,3131.82,Ready,3.81,131000.0
DLD-100276,2022-10-24,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,5935000,3297.22,Off-Plan,3.81,226000.0
DLD-100277,2022-11-05,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3228000,3586.67,Ready,3.74,121000.0
DLD-100278,2022-11-29,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2322000,3096.0,Ready,3.97,92000.0
DLD-100279,2022-11-01,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3013000,3347.78,Off-Plan,3.65,110000.0
DLD-100280,2022-10-10,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,2070000,3450.0,Off-Plan,3.88,80000.0
DLD-100281,2022-11-26,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,0,450,1623000,3606.67,Ready,4.11,67000.0
DLD-100282,2022-12-10,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2446000,3261.33,Ready,4.29,105000.0
DLD-100283,2022-10-13,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2616000,2906.67,Ready,3.44,90000.0
DLD-100284,2022-10-07,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,5000,17171000,3434.2,Off-Plan,4.11,706000.0
DLD-100285,2022-12-23,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1797000,2995.0,Off-Plan,3.66,66000.0
DLD-100286,2022-12-09,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,3011000,3345.56,Ready,3.5,106000.0
DLD-100287,2022-10-02,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3000,8930000,2976.67,Ready,3.57,318000.0
DLD-100288,2022-10-12,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,2000,7448000,3724.0,Off-Plan,3.88,289000.0
DLD-100289,2022-10-31,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2722000,3024.44,Ready,3.92,107000.0
DLD-100290,2022-10-22,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2782000,3091.11,Ready,4.03,112000.0
DLD-100291,2022-11-22,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,4000,12578000,3144.5,Off-Plan,3.53,444000.0
DLD-100292,2022-12-02,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,4,2200,7928000,3603.64,Ready,3.83,303000.0
DLD-100293,2022-12-01,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1887000,3145.0,Ready,3.87,73000.0
DLD-100294,2022-10-28,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,3500,10774000,3078.29,Off-Plan,3.55,382000.0
DLD-100295,2022-11-21,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1800,5511000,3061.67,Off-Plan,3.5,193000.0
DLD-100296,2022-10-08,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2954000,3282.22,Ready,3.96,117000.0
DLD-100297,2022-10-22,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,1600,5071000,3169.38,Ready,4.02,204000.0
DLD-100298,2022-11-18,Q4 2022,2022,Palm Jumeirah,Luxury,Townhouse,3,2000,6218000,3109.0,Off-Plan,3.99,248000.0
DLD-100299,2022-10-01,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1807000,3011.67,Ready,4.05,73000.0
DLD-100300,2022-11-19,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3606000,3278.18,Ready,3.96,143000.0
DLD-100301,2022-11-03,Q4 2022,2022,Palm Jumeirah,Luxury,Villa,4,2500,6552000,2620.8,Off-Plan,3.81,250000.0
DLD-100302,2022-11-28,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,600,1979000,3298.33,Ready,3.9,77000.0
DLD-100303,2022-11-06,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,1894000,2525.33,Off-Plan,3.86,73000.0
DLD-100304,2022-11-24,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,1,750,2765000,3686.67,Off-Plan,4.03,111000.0
DLD-100305,2022-12-29,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,1100,3414000,3103.64,Ready,3.79,129000.0
DLD-100306,2022-12-11,Q4 2022,2022,Palm Jumeirah,Luxury,Apartment,2,900,2811000,3123.33,Ready,3.74,105000.0
DLD-100307,2023-03-26,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3500,12031000,3437.43,Off-Plan,3.89,469000.0
DLD-100308,2023-03-04,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2591000,4318.33,Ready,3.54,92000.0
DLD-100309,2023-01-20,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2688000,3584.0,Ready,3.97,107000.0
DLD-100310,2023-01-25,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2904000,3872.0,Off-Plan,3.7,107000.0
DLD-100311,2023-02-07,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2823000,3764.0,Off-Plan,3.61,102000.0
DLD-100312,2023-01-28,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3277000,3641.11,Ready,3.79,124000.0
DLD-100313,2023-01-08,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2533000,3377.33,Ready,3.36,85000.0
DLD-100314,2023-03-16,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3168000,3520.0,Ready,3.67,116000.0
DLD-100315,2023-03-11,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,11862000,3954.0,Off-Plan,3.78,449000.0
DLD-100316,2023-01-08,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3527000,3918.89,Ready,4.05,143000.0
DLD-100317,2023-02-10,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3695000,4105.56,Off-Plan,3.82,141000.0
DLD-100318,2023-01-08,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,3,2000,8306000,4153.0,Off-Plan,3.73,310000.0
DLD-100319,2023-01-07,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,0,450,1666000,3702.22,Ready,3.65,61000.0
DLD-100320,2023-03-16,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,3022000,4029.33,Ready,3.6,109000.0
DLD-100321,2023-03-03,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2284000,3806.67,Ready,3.65,83000.0
DLD-100322,2023-03-06,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2344000,3906.67,Ready,3.99,94000.0
DLD-100323,2023-03-09,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2572000,3429.33,Off-Plan,3.85,99000.0
DLD-100324,2023-01-21,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3500,11830000,3380.0,Ready,3.68,435000.0
DLD-100325,2023-01-08,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1800,7058000,3921.11,Ready,3.94,278000.0
DLD-100326,2023-03-07,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,2500,9559000,3823.6,Off-Plan,3.6,344000.0
DLD-100327,2023-01-11,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,2768000,3075.56,Ready,3.71,103000.0
DLD-100328,2023-01-24,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1400,4975000,3553.57,Ready,3.96,197000.0
DLD-100329,2023-01-09,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,2000,6960000,3480.0,Ready,3.96,276000.0
DLD-100330,2023-03-18,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,3754000,3412.73,Ready,3.93,147000.0
DLD-100331,2023-01-09,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3593000,3992.22,Ready,3.78,136000.0
DLD-100332,2023-03-28,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,4000,14501000,3625.25,Off-Plan,4.04,585000.0
DLD-100333,2023-01-31,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,10969000,3656.33,Ready,3.44,377000.0
DLD-100334,2023-02-21,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3306000,3673.33,Ready,4.05,134000.0
DLD-100335,2023-01-16,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3462000,3846.67,Off-Plan,3.96,137000.0
DLD-100336,2023-03-14,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1400,4731000,3379.29,Off-Plan,3.69,175000.0
DLD-100337,2023-02-01,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,4204000,3821.82,Ready,3.7,156000.0
DLD-100338,2023-03-16,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,9978000,3326.0,Off-Plan,3.65,364000.0
DLD-100339,2023-03-18,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1600,6143000,3839.38,Off-Plan,3.71,228000.0
DLD-100340,2023-01-06,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,4,2500,8527000,3410.8,Off-Plan,4.13,352000.0
DLD-100341,2023-03-21,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1800,6360000,3533.33,Off-Plan,4.12,262000.0
DLD-100342,2023-01-11,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3088000,3431.11,Off-Plan,3.7,114000.0
DLD-100343,2023-02-23,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2638000,4396.67,Ready,4.15,110000.0
DLD-100344,2023-03-26,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3781000,4201.11,Ready,3.95,149000.0
DLD-100345,2023-03-16,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2093000,3488.33,Off-Plan,4.01,84000.0
DLD-100346,2023-03-14,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3500,12112000,3460.57,Ready,3.58,434000.0
DLD-100347,2023-03-08,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2695000,3593.33,Off-Plan,3.89,105000.0
DLD-100348,2023-02-10,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,5000,16258000,3251.6,Ready,3.61,586000.0
DLD-100349,2023-02-03,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,4611000,4191.82,Off-Plan,4.02,185000.0
DLD-100350,2023-01-27,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3205000,3561.11,Ready,3.71,119000.0
DLD-100351,2023-03-27,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,0,450,1495000,3322.22,Off-Plan,3.7,55000.0
DLD-100352,2023-02-10,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2906000,3874.67,Ready,3.71,108000.0
DLD-100353,2023-01-31,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,2000,6369000,3184.5,Off-Plan,3.76,240000.0
DLD-100354,2023-02-03,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2433000,4055.0,Off-Plan,3.79,92000.0
DLD-100355,2023-02-20,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,4584000,4167.27,Ready,3.87,177000.0
DLD-100356,2023-01-17,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,3662000,3329.09,Ready,3.78,138000.0
DLD-100357,2023-03-27,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2693000,3590.67,Ready,3.64,98000.0
DLD-100358,2023-03-24,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,10142000,3380.67,Ready,3.8,385000.0
DLD-100359,2023-02-08,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2059000,3431.67,Ready,3.82,79000.0
DLD-100360,2023-02-28,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2490000,3320.0,Ready,3.81,95000.0
DLD-100361,2023-02-10,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1400,5321000,3800.71,Off-Plan,3.97,211000.0
DLD-100362,2023-01-10,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1600,5411000,3381.88,Ready,3.86,209000.0
DLD-100363,2023-01-02,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1800,5857000,3253.89,Ready,3.65,214000.0
DLD-100364,2023-02-28,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,750,2668000,3557.33,Off-Plan,3.84,102000.0
DLD-100365,2023-03-21,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2391000,3985.0,Ready,3.74,90000.0
DLD-100366,2023-03-14,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,11084000,3694.67,Off-Plan,3.6,399000.0
DLD-100367,2023-01-13,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1800,5035000,2797.22,Ready,3.71,187000.0
DLD-100368,2023-01-10,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3813000,4236.67,Ready,3.8,145000.0
DLD-100369,2023-03-10,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,10313000,3437.67,Off-Plan,3.68,380000.0
DLD-100370,2023-01-28,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,1,600,2295000,3825.0,Off-Plan,3.82,88000.0
DLD-100371,2023-03-06,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1400,5774000,4124.29,Ready,3.73,215000.0
DLD-100372,2023-02-03,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,4,2200,8359000,3799.55,Ready,3.97,332000.0
DLD-100373,2023-01-17,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3264000,3626.67,Off-Plan,4.0,130000.0
DLD-100374,2023-02-14,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,4177000,3797.27,Ready,3.82,160000.0
DLD-100375,2023-01-09,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,3553000,3230.0,Ready,4.03,143000.0
DLD-100376,2023-02-01,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1400,5330000,3807.14,Ready,3.89,207000.0
DLD-100377,2023-02-17,Q1 2023,2023,Palm Jumeirah,Luxury,Villa,4,3000,10209000,3403.0,Ready,3.75,383000.0
DLD-100378,2023-02-06,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1400,5308000,3791.43,Off-Plan,3.62,192000.0
DLD-100379,2023-01-21,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3396000,3773.33,Off-Plan,3.84,130000.0
DLD-100380,2023-02-26,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1800,6697000,3720.56,Off-Plan,3.6,241000.0
DLD-100381,2023-03-11,Q1 2023,2023,Palm Jumeirah,Luxury,Townhouse,3,1800,6795000,3775.0,Off-Plan,3.81,259000.0
DLD-100382,2023-02-08,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,3929000,3571.82,Ready,3.84,151000.0
DLD-100383,2023-03-20,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,3,1400,4966000,3547.14,Ready,4.14,206000.0
DLD-100384,2023-03-25,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,900,3377000,3752.22,Ready,3.4,115000.0
DLD-100385,2023-03-09,Q1 2023,2023,Palm Jumeirah,Luxury,Apartment,2,1100,3820000,3472.73,Off-Plan,3.9,149000.0
